Title,Category,Rating,Year,Length,Type,Age,Genre,URL
The Insider,['self'],2.6/10,2004–2017,30m,TV Series,TV-PG,[],https://www.imdb.com/title/tt0430836/?ref_=nm_flmg_slf_81
The Noite com Danilo Gentili,['self'],6.3/10,2014–,1h,TV Series,,['Comedy'],https://www.imdb.com/title/tt3612488/?ref_=nm_flmg_slf_82
Up Close with Carrie Keagan,['self'],4.0/10,2007–,,TV Series,,[],https://www.imdb.com/title/tt1434322/?ref_=nm_flmg_slf_83
Conan,['self'],8.2/10,2010–2021,42m,TV Series,TV-14,"['Comedy', 'Music']",https://www.imdb.com/title/tt1637574/?ref_=nm_flmg_slf_84
Birthday Stories with Lynn Hirschberg,['self'],,2015–,,TV Series,,['Short'],https://www.imdb.com/title/tt5924384/?ref_=nm_flmg_slf_85
Red Nose Day,['self'],6.8/10,2016,2h,TV Movie,Not Rated,['Comedy'],https://www.imdb.com/title/tt6021936/?ref_=nm_flmg_slf_86
2016 MTV Movie Awards,['self'],5.3/10,2016,,TV Special,TV-14,['Comedy'],https://www.imdb.com/title/tt5556144/?ref_=nm_flmg_slf_87
Whiskey Tango Foxtrot: Turn the Tables,['self'],7.2/10,2016,,TV Movie,,['Comedy'],https://www.imdb.com/title/tt5964082/?ref_=nm_flmg_slf_88
The Late Show with Stephen Colbert,['self'],7.1/10,2015–,41m,TV Series,TV-PG,"['Comedy', 'Talk-Show']",https://www.imdb.com/title/tt3697842/?ref_=nm_flmg_slf_90
Dawn of the Justice League,['self'],7.4/10,2016,22m,TV Short,TV-14,['Documentary'],https://www.imdb.com/title/tt5355872/?ref_=nm_flmg_slf_91
"Let's Go, DFW!",['self'],,2015–,30m,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt4900764/?ref_=nm_flmg_slf_92
Focus: Stealing Hearts,['self'],,2015,4m,Video,,[],https://www.imdb.com/title/tt5271104/?ref_=nm_flmg_slf_93
Masters of Misdirection: The Players in a Con,['self'],,2015,10m,Video,,[],https://www.imdb.com/title/tt5271082/?ref_=nm_flmg_slf_94
Neighbours 30th: The Stars Reunite,['self'],5.2/10,2015,,TV Movie,,[],https://www.imdb.com/title/tt4523210/?ref_=nm_flmg_slf_95
The Talk,['self'],3.1/10,2010–,1h,TV Series,TV-14,[],https://www.imdb.com/title/tt1740718/?ref_=nm_flmg_slf_96
Weekend Ticket,['self'],5.2/10,2013–,,TV Series,,"['Short', 'News']",https://www.imdb.com/title/tt2787918/?ref_=nm_flmg_slf_97
Top Gear,['self'],8.7/10,2002–,1h,TV Series,TV-PG,"['Adventure', 'Comedy', 'Reality-TV']",https://www.imdb.com/title/tt1628033/?ref_=nm_flmg_slf_99
19th Annual Critics' Choice Movie Awards,['self'],5.8/10,2014,2h,TV Special,,[],https://www.imdb.com/title/tt3427762/?ref_=nm_flmg_slf_100
71st Golden Globe Awards,['self'],7.2/10,2014,,TV Special,,[],https://www.imdb.com/title/tt3262722/?ref_=nm_flmg_slf_101
Big Morning Buzz Live,['self'],6.0/10,2011–,1h,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt1907886/?ref_=nm_flmg_slf_102
Late Night with Jimmy Fallon,['self'],6.8/10,2009–2014,1h,TV Series,TV-14,"['Comedy', 'Music']",https://www.imdb.com/title/tt1231460/?ref_=nm_flmg_slf_103
The Marilyn Denis Show,['self'],5.0/10,2011–,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt1796336/?ref_=nm_flmg_slf_104
52 Annual TV Week Logie Awards,['self'],6.8/10,2010,4h,TV Special,,[],https://www.imdb.com/title/tt1648170/?ref_=nm_flmg_slf_105
Shaun Micallef's New Year's Rave,['self'],7.2/10,2009,1h 30m,TV Special,,[],https://www.imdb.com/title/tt1547642/?ref_=nm_flmg_slf_106
Talkin' 'Bout Your Generation,['self'],7.5/10,2009–2019,,TV Series,,"['Comedy', 'Game-Show']",https://www.imdb.com/title/tt1425371/?ref_=nm_flmg_slf_107
The 51st Annual TV Week Logie Awards,['self'],,2009,,TV Special,,[],https://www.imdb.com/title/tt2137347/?ref_=nm_flmg_slf_108
Hollywood Celebrity,['archive footage'],,,,Movie,,[],https://www.imdb.com/title/tt13891626/?ref_=nm_flmg_arf_1
Neighbours: End of the Road,['archive footage'],,2022,,TV Movie,,['Talk-Show'],https://www.imdb.com/title/tt21230286/?ref_=nm_flmg_arf_3
American Greed,['archive footage'],8.2/10,2007–,,TV Series,TV-PG,['Documentary'],https://www.imdb.com/title/tt1190931/?ref_=nm_flmg_arf_4
Moments Within Moments,['archive footage'],8.5/10,2021,1h 49m,Movie,,[],https://www.imdb.com/title/tt15277036/?ref_=nm_flmg_arf_5
Josiah Rises,['archive footage'],4.9/10,2018–,,TV Series,,['Talk-Show'],https://www.imdb.com/title/tt11465472/?ref_=nm_flmg_arf_6
64 Premis Sant Jordi de Cinematografia,['archive footage'],,2020,42m,TV Special,,[],https://www.imdb.com/title/tt20318718/?ref_=nm_flmg_arf_8
420 Awards - 2nd Annual Event,['archive footage'],6.5/10,2020,,TV Special,,[],https://www.imdb.com/title/tt11143198/?ref_=nm_flmg_arf_9
Jeremy Vine,['archive footage'],4.1/10,2018–,2h,TV Series,,"['News', 'Reality-TV', 'Talk-Show']",https://www.imdb.com/title/tt8925242/?ref_=nm_flmg_arf_11
Doja Cat: Boss Bitch,['archive footage'],6.1/10,2020,2m,Music Video,,[],https://www.imdb.com/title/tt11693662/?ref_=nm_flmg_arf_12
Megan Thee Stallion & Normani: Diamonds,['archive footage'],5.4/10,2020,3m,Music Video,,[],https://www.imdb.com/title/tt11607424/?ref_=nm_flmg_arf_13
Sunrise,['archive footage'],2.9/10,2000–,3h,TV Series,,['News'],https://www.imdb.com/title/tt0428169/?ref_=nm_flmg_arf_17
The FalconCast Awards,['archive footage'],3.6/10,2016,1h,TV Special,,[],https://www.imdb.com/title/tt5643674/?ref_=nm_flmg_arf_18
The Legend of Tarzan: Battles and Bare-Knuckle Brawls,['archive footage'],7.0/10,2016,16m,Video,,"['Documentary', 'Short']",https://www.imdb.com/title/tt6322054/?ref_=nm_flmg_arf_19
Fox & Friends,['archive footage'],3.2/10,1998–,3h,TV Series,,"['News', 'Talk-Show']",https://www.imdb.com/title/tt0185065/?ref_=nm_flmg_arf_21
Welcome to the Basement,['archive footage'],8.2/10,2012–,,TV Series,,[],https://www.imdb.com/title/tt4416750/?ref_=nm_flmg_arf_22
This Morning,['archive footage'],4.6/10,1988–,2h,TV Series,,['News'],https://www.imdb.com/title/tt0181261/?ref_=nm_flmg_arf_24
