Title,Category,Rating,Year,Length,Type,Age,Genre,URL
The Critical Drinker,['archive footage'],7.6/10,2012–,,TV Series,,['Comedy'],https://www.imdb.com/title/tt11554102/?ref_=nm_flmg_arf_3
The Comments Section with Brett Cooper,['archive footage'],7.8/10,2022–,,TV Series,,"['Comedy', 'News']",https://www.imdb.com/title/tt18412104/?ref_=nm_flmg_arf_4
TheQuartering,['archive footage'],4.2/10,2017–,,TV Series,TV-14,"['Comedy', 'News']",https://www.imdb.com/title/tt11827352/?ref_=nm_flmg_arf_5
Nerdrotic,['archive footage'],6.8/10,2016–,,TV Series,,[],https://www.imdb.com/title/tt11101140/?ref_=nm_flmg_arf_6
Geeks + Gamers,['archive footage'],5.3/10,2016–,13m,TV Series,TV-14,"['Comedy', 'News']",https://www.imdb.com/title/tt10804950/?ref_=nm_flmg_arf_7
RK Outpost,['archive footage'],5.8/10,2019–,,TV Series,TV-14,[],https://www.imdb.com/title/tt11465274/?ref_=nm_flmg_arf_8
Salty Cracker,['archive footage'],8.1/10,2015–,,TV Series,TV-14,"['News', 'Talk-Show']",https://www.imdb.com/title/tt11990744/?ref_=nm_flmg_arf_9
ABL,['archive footage'],6.7/10,2015–,,TV Series,,"['News', 'Talk-Show']",https://www.imdb.com/title/tt13080006/?ref_=nm_flmg_arf_11
History of the Sitcom,['archive footage'],7.0/10,2021,45m,TV Series,TV-14,"['Documentary', 'History']",https://www.imdb.com/title/tt14821384/?ref_=nm_flmg_arf_12
Louder with Crowder,['archive footage'],6.1/10,2015–,,Podcast Series,,['Comedy'],https://www.imdb.com/title/tt7503590/?ref_=nm_flmg_arf_14
Cyberwar,['archive footage'],7.7/10,2016–2017,24m,TV Series,TV-14,[],https://www.imdb.com/title/tt5971920/?ref_=nm_flmg_arf_17
Canada A.M.,['archive footage'],6.0/10,1972–2016,2h 30m,TV Series,,[],https://www.imdb.com/title/tt0341708/?ref_=nm_flmg_arf_19
The Drunken Peasants,['archive footage'],5.9/10,2014–,3h,TV Series,,"['Comedy', 'Game-Show']",https://www.imdb.com/title/tt4823212/?ref_=nm_flmg_arf_21
Chelsea Lately,['archive footage'],5.9/10,2007–2014,22m,TV Series,TV-14,"['Comedy', 'Talk-Show']",https://www.imdb.com/title/tt1002838/?ref_=nm_flmg_arf_22
Good Mythical Morning,['archive footage'],8.8/10,2012–,12m,TV Series,TV-G,"['Comedy', 'Family', 'Talk-Show']",https://www.imdb.com/title/tt4087032/?ref_=nm_flmg_arf_23
Jake Gyllenhaal Challenges the Winner of the Nobel Peace Prize,['archive footage'],6.2/10,2010,7m,Movie,,[],https://www.imdb.com/title/tt1615850/?ref_=nm_flmg_arf_25
Funny People: HBO Behind the Comedy,['archive footage'],6.0/10,2009,24m,TV Movie,,['Comedy'],https://www.imdb.com/title/tt1512312/?ref_=nm_flmg_arf_26
TMZ on TV,['archive footage'],3.2/10,2007–,30m,TV Series,TV-PG,"['Comedy', 'News']",https://www.imdb.com/title/tt1095213/?ref_=nm_flmg_arf_27
Brilliant But Cancelled,['archive footage'],8.0/10,2002,1h 19m,TV Movie,,['Documentary'],https://www.imdb.com/title/tt0357513/?ref_=nm_flmg_arf_28
